sequence	16S_rRNA_Count	metadata_NSTI	best_domain	closest_reference_genome
70fde278f040adf274cd6cf1619a1cc4	1	0.00015	bac	GCF_003460505.1
e9eb841637f7a6e9cbaa96078aae98ee	1	0.149694	bac	GCF_001571775.1
b9939d680e5873d84de201c16940be48	1	0.00015	bac	GCF_900106785.1
06a398214f48c3828abb76379a568a8f	6	0.014984	bac	GCF_024168045.1
c3586d68f7ac379b38007166ccb7558e	2	0.249548	bac	GCF_003073475.1
52f625165c1aab4e110dc7b2143eab0a	1	0.014948	bac	GCF_012932375.1
56db379c619c6b591226cfd1348794eb	3	0.169969	bac	GCF_018847375.1
70d27b4fd0958106905f7b9894ec524c	6	0.014579	bac	GCA_025151535.1
b7daed5aa2e6e77c9733dba9f2dffef1	1	0.108926	bac	GCA_944390455.1
ecf246971591d29438303ecf70c290cb	3	0.482761	bac	GCA_900199405.1
63c28a7aaff67847b5915847912c5565	1	0.125028	bac	GCA_910577155.1
3773ea3e9a45529de94795ad903f3044	1	0.217169	bac	GCA_022564995.1
2d4a76a5267eea562e9dd730dd1e7fd8	4	0.014233	bac	GCF_005601135.1
0d8a3f6b3da5a2f50187f63ed79c8c1d	7	0.001258	bac	GCF_003697165.2
24385611c746312155062c2aea685a6e	1	0.192448	bac	GCF_900078395.1
6c93fea582b8c1d61ef2162ef3d3e8a9	1	0.00015	bac	GCF_019042245.1
0ac6bd114ef68561b0fe94931707ef6c	5	0.00015	bac	GCF_000225345.1
7e23894557c3bc5ff84325f027c2bccd	1	0.09739	bac	GCA_025149785.1
a98c52d25ecf9bf5fa2f89f3a8991282	1	0.212928	bac	GCA_000752215.1
b8d8d2c68a0a71c50372a765a5697d75	4	0.031116	bac	GCF_000296465.1
28038965700133d388d8b12278b8b67a	2	0.044826	bac	GCF_004793765.1
2b56fb007102676d787451fc82634c7d	1	0.225506	bac	GCA_000158655.1
ae1821db3dfc34315bb9fc3338fe470c	1	0.118074	bac	GCF_003481705.1
79381b8133a1ba1fcce55e64eff997b8	1	0.109174	bac	GCA_934096035.1
9a08bca8db3f1dd1a5384020f2ef8162	5	0.04516	bac	GCF_019303535.1
c66d732737322200d4961d1ea6fd2515	1	0.520032	bac	GCA_900769475.1
58768f879a6115d1f61ce3246eaa1063	1	0.071923	bac	GCA_003612515.1
dd44ec0a3478e36336eb77c083cf7e4d	1	0.235658	bac	GCA_022846095.1
1a2a3f5db7f443446c740ee496638067	1	0.01445	bac	GCF_000242435.1
c8cc59d2b4f8a3423b63f7ba7cfecf18	1	0.194697	bac	GCA_022706785.1
642792c0b6ed8e6fe4e053ed8013232d	1	0.245905	bac	GCA_904419955.1
d3f77e815d5dac769ddc907deaa03746	1	0.014312	bac	GCF_014287815.1
8ccd251e26f7bb7ff64e50fcb3a1b590	1	0.182869	bac	GCF_014384805.1
2c237e18fe24005d77bf1418ab3be208	1	0.506408	bac	GCA_002071385.1
56aac302d852b5404aa782bbf5adb14f	1	0.109782	bac	GCF_003477995.1
5392dc60bd68e0f0297e494522df781d	1	0.113696	bac	GCA_021029595.1
2818925e70f4f4ccc881d0a35f288ce3	1	0.123906	bac	GCA_014385105.1
92f43b1958cdcb1babfd0f3b4e90ce4f	14	0.018389	bac	GCF_900106845.1
9bc26a71e6d5a9265946969fe57a2242	3	0.108044	bac	GCF_000154845.1
7447b29c5c0ddeb7f97de8317c6571d6	7	0.005725	bac	GCF_900116045.1
330922e1fc4eda80b64d1a0fda6255a8	2	0.268347	bac	GCF_000019165.1
330f7d189b6dd617536e4933a55638a3	2	0.00015	bac	GCF_014287585.1
2f59f60db9d17feeac088472a1c850f5	1	0.155638	bac	GCA_900769475.1
6620039ca28592dffe58e05352ae90c7	1	0.163175	bac	GCA_010206265.1
08b9abc8b08be9cf103a31b50ed333d9	1	0.00015	bac	GCF_000312305.1
3057d4eb8bf6554936eebc105f449303	1	0.114044	bac	GCF_002161215.1
02931d9664a05376c2910b4cf9449277	1	0.013937	bac	GCF_900095865.1
4361ef5f82f6e691b9464c4886c096ab	1	0.504735	bac	GCF_940677205.1
1393144a6627da2b1bec32f94e6ec573	1	0.184023	bac	GCA_002500135.1
7118088d64e6ee51cc5a6b4b05093863	1	0.163533	bac	GCA_910574835.1
2f35727784540c9ab49a491fe0e7a4f1	1	0.00015	bac	GCF_002159175.1
b344cb5948edbc8ef570ee3911cd96fa	1	0.028579	bac	GCF_022809355.1
c0f4003611bf7a9529815990c390a491	1	0.13723	bac	GCA_000701945.1
aeb780e1804e1cdf4e13291335acbb55	1	0.005019	bac	GCF_024462815.1
228fc4307ccc4607d30e9a48dc9410e6	2	0.08817	bac	GCF_900626145.1
25d423f2913d15bcee406f36e081126f	1	0.00015	bac	GCF_900232825.1
6c372e23260194c7e81a7fe1e6d9d9f0	1	0.155189	bac	GCF_014384805.1
6d95f114c1f9a6ba8bb89e5c450a9ea9	1	0.029822	bac	GCF_003471165.1
896cfde2e3046ca65217e71d9242e80e	1	0.323907	bac	GCF_943192915.1
bd6692b1928ba4c3369188d7a2248080	1	0.161393	bac	GCA_916988195.3
1a072249e8613f4607130bd543944ee2	1	0.106798	bac	GCF_900167205.1
1efb8dbb2d4eb24b875fe719c6557acf	1	0.256117	bac	GCA_900539265.1
6b64d8d552efc851a9d8162311fe21f6	1	0.01525	bac	GCF_900499005.1
fc8ce51e6bb1d4e3ec3aa5fe34cbcd7a	1	0.14021	bac	GCA_902399855.1
03ce4d7112e0d0ec970fd793b3a1ffb6	1	0.072189	bac	GCF_900604945.1
1caa202ac47161e7ffe814873f7415cf	1	0.109174	bac	GCA_934096035.1
92191d2564cb35afed889d3a488018eb	2	0.00015	bac	GCF_900155575.1
c010bd8081b3afa1364d80bb90dd08de	1	0.056633	bac	GCA_934096605.1
b0c69c7143b04bee96cefbb771ebe232	1	0.175104	bac	GCF_021044755.1
b6dda73992b21f84a5a10173fb66c03b	2	0.01537	bac	GCF_000024265.1
6b93fb03c67ddfb030f0296e7aac3aee	6	0.014866	bac	GCF_024168045.1
d3b15916bc0b3ccbf88d63cea0a1aba6	3	0.266391	bac	GCF_018918185.1
328077e46c8e98968ea1d3386ac806eb	1	0.549579	bac	GCA_900114405.1
6ac7e05ea92d62516f614501acea0360	1	0.510434	bac	GCF_900108345.1
6ec0f87c1d9efbdf4ba3207a92ef7a1a	1	0.032108	bac	GCF_002157465.1
cd19f8078767acf19c8a61e235d9ee34	1	0.090994	bac	GCA_010206265.1
50efbfc5d55d8b2b68ad4d94fed93265	1	0.10994	bac	GCA_916988195.3
32ce4e1bf78025fff0341966e27595f1	1	0.136602	bac	GCA_900315985.1
4d6adcf34e385ab879c42839a1c8776c	4	0.014823	bac	GCF_011612265.2
a5f09820adf16d35cd1840740e7ba962	1	0.121503	bac	GCA_934122395.1
3ff496ae958ba1aaa6921482ccfdf8ec	1	0.014769	bac	GCF_003471165.1
fd7c2c7496916856e1033f532cdb727d	1	0.00015	bac	GCF_013304385.1
ad4a283d5d5f52afcbd8c9478db4464a	1	0.169507	bac	GCF_002161285.1
4dda60c6bbc7a77f6a5490fe83e9091d	1	0.00015	bac	GCF_000758925.1
4b7e388fde29d372019006c6d151700f	1	0.115705	bac	GCA_900542245.1
cde0e254a5ac86d98ee492e701ee7139	1	0.168721	bac	GCA_900550785.1
73f3c0d5eb09ba5f7f987e631dc6c9e8	1	0.014727	bac	GCA_003481005.1
983bb1405b3ab4b8847a242ff5cfebbb	1	0.135122	bac	GCA_009774765.1
176b514daa7ffc253033542620bca22a	1	0.092997	bac	GCA_015069485.1
b86752820512bb77f8bdcfdd1666496c	1	0.014826	bac	GCA_003481005.1
f360b2e2310bbc4700de2961986d02ea	5	0.00015	bac	GCF_022440845.1
4c28bf99a042b7b8770bd005111dc6ea	1	0.22409	bac	GCF_002161175.1
3f09f5022a90cf43f883fc53b4566d5c	1	0.18108	bac	GCF_001571775.1
129cfaed878aa9f13668e8144979f455	1	0.124897	bac	GCA_902765005.1
d82c43934797c7d41e92c212c438ded6	1	0.135694	bac	GCA_021029595.1
390c4e13e1410fc20c8b417729000388	1	0.115257	bac	GCA_022777585.1
bedcf4092cf4ed3f1b02b2ebd102adc4	1	0.030913	bac	GCF_023347275.1
0ab20af684f49a678818908eb9ea99e7	1	0.00015	bac	GCF_014287475.1
e3234bd41c2aa9c202453a1efcc61124	1	0.115645	bac	GCA_910583925.1
e1a913ce08505d0ea49383c14854a27d	1	0.342142	bac	GCF_014287675.1
9f1b7c9cefa3537b6ef8b12b67cbd071	2	0.161152	bac	GCF_900626145.1
bc84a47c85f8ca6998212419cc789525	1	0.029689	bac	GCF_900199515.1
c9df3dbb0c37ee2e5ca7db7b24595f36	1	0.18935	bac	GCA_002841545.1
22323e745eb801825f05e56fa1094289	1	0.10994	bac	GCA_916988195.3
ddc44cbfc6b8eb414b35780897fe6758	1	0.023475	bac	GCF_013282095.1
e82a34daf4f6fd7f6a829f9aabbe7b5c	1	0.568921	bac	GCA_900114405.1
1749e2a487c4dd27cc67f8e45a20af06	1	0.1246	bac	GCA_000803105.1
126530813e79c98c5781e834fccaa33c	3	0.00015	bac	GCF_000243215.1
5da751a59c394a7d1f7f80f528a2f9d4	1	0.121036	bac	GCA_900045905.1
77c1ff73211f6b5547552c20be00c2cf	2	0.00015	bac	GCA_902364065.1
13bb46a67b78321a4142eccd9891367a	1	0.062594	bac	GCF_009696275.1
08c241b556a02979c89bbf52584ab7e7	6	0.461522	bac	GCF_018141445.1
ccb06e15df0da9534de66ac976617112	5	0.00015	bac	GCF_003991565.1
070bab384727383ca08c3517007cf1ec	1	0.125442	bac	GCA_905199855.1
f31ea44e9b535f8b997b0425e65c39e9	3	0.016639	bac	GCA_900761785.1
1ce5bc1c171d89b4a5984d9184cdedb2	1	0.00015	bac	GCA_025148965.1
93eb4290d8b8208bfe15bf66625ddc97	1	0.028666	bac	GCF_002995745.1
9ad3433d00216e93ddaa05a8570450e5	1	0.014116	bac	GCF_014306095.1
278406e288937fe32ae94dfbdf01bcf4	1	0.074678	bac	GCF_000172175.1
b47ece868124b5c8bf1e2ee4d14b571a	1	0.204212	bac	GCA_900104565.1
4b3fe970574cef5ce4c6bc9b4653a75a	4	0.014507	bac	GCF_000723465.1
d78cb4a0258e314d4cd555d21a383c20	1	0.269541	bac	GCA_002069885.1
1cdbfdc906eda000aea8762a8de95526	1	0.054732	bac	GCF_002159175.1
899f6463b2af231e3b3e5bbcc49d27b1	2	0.030366	bac	GCF_900143685.1
07b7e9a784ceed61c9c163a2c71d5084	1	0.00015	bac	GCF_003416765.1
045630c059e32d084e35284aa6ff80ba	3	0.205988	bac	GCF_900604345.1
99e3069d7ec8a5cedd2feb933af544d9	1	0.221915	bac	GCA_014385025.1
6388dee21c2d7a3be3023e47fd07f4a8	1	0.109174	bac	GCA_934096035.1
8a48457eb98df0fe2d9ab22f5e084353	1	0.00015	bac	GCF_900092335.1
c55f17b5c6f2e535a2933ee0554ff1dc	1	0.049731	bac	GCA_009911305.1
a0b345531d63bda26429aca3f89db32c	1	0.243792	bac	GCF_001571775.1
a38aa488aead6a7bd66bb8c15deec362	1	0.00015	bac	GCA_900120415.1
aa6360976ffad3de01ad0e4faec6169a	1	0.072618	bac	GCF_002285495.1
3040f51b2d1c96bc6e300fde25770504	1	0.030233	bac	GCF_013304735.1
45975037bb3496309390d74ba81c9486	1	0.043874	bac	GCA_902362435.1
8730266ed61be7ef2bba2e0743d96516	2	0.0053	bac	GCF_000413055.1
17baca5200967daa97d40964bf99301e	1	0.109475	bac	GCF_000205165.1
653c0deee5c2188d06dbe995fc22a916	3	0.00015	bac	GCF_002959775.1
0659a29efa47b72b3fbe7f8c8d7d7c91	1	0.014335	bac	GCF_009696065.1
c46a6a044f47c81a75472bc6162369ba	1	0.002251	bac	GCF_002777965.1
c7103722b10a8bf0ffb033d235be7fa5	6	0.00015	bac	GCF_006337085.1
3a637237f6807704f6254ad8b1df6906	1	0.00015	bac	GCF_000468015.1
6df4eff13bf17b5b33cb390bd6da8cf5	1	0.01415	bac	GCF_003024715.1
04e081db9cbe2654db5a07d397ffe5d8	1	0.372895	bac	GCF_016901775.1
8dc60eb1aeab8a11cdfa4240d00a0921	1	0.014597	bac	GCF_014297355.1
a7f69d8e4bef63f620339243a0cf7ba6	1	0.167453	bac	GCA_015056045.1
bb833e89556a941c89b16a324bff5b58	1	0.037676	bac	GCF_001561955.1
bea82b396a2ff4ac3bda5f765b7ddc96	1	0.00015	bac	GCF_008727735.1
d01bac175ffd6e066a30f23e9d456f3d	1	0.118051	bac	GCF_015140235.1
85377dc7b64c0e16099dd906df4fd411	5	0.00015	bac	GCF_900458565.1
91abb930897b42dba01e163c59b27427	1	0.121195	bac	GCA_015067305.1
948c51962ce17a4eb9702bcbcc8fed7f	1	0.240839	bac	GCA_015067305.1
37d141bb436486ceb956853235b7e8ce	1	0.207353	bac	GCF_000169255.2
37bb5c35875403ba6c0852923ba1a696	1	0.00015	bac	GCA_900315395.1
f721d897404da7c4cf074a3b28089e6c	1	0.00015	bac	GCA_900542245.1
58310d747af97b4a48f71b57693f729d	1	0.116808	bac	GCF_014281125.1
a721bc4969806bb221cdc5111b634e5b	1	0.133846	bac	GCF_001436115.1
d483c2cef7dd63235939de653d38699e	1	0.290748	bac	GCA_015062285.1
1188dd6b64c59b89d9075c4a02cd5242	1	0.185857	bac	GCA_015055625.1
234bc8f2cc7038360f005f22f7e6e698	1	0.014157	bac	GCF_022809355.1
38c12f1a7ba71962a0ab012df0f7d005	1	0.021521	bac	GCF_003287495.1
8d87f676583806bdb972ce7ab8fd4e27	1	0.245585	bac	GCF_001262605.1
cefdd5446ee2301bd0b6c4d78a3c3239	1	0.096758	bac	GCA_900109435.1
cd9e88399ac6f98a60f0bf4fe4d61fc2	1	0.12489	bac	GCF_003977605.1
766a3ee603cc20a31a28707da2c75475	1	0.10994	bac	GCA_916988195.3
8e5eac3879e8a0e1ac2dbb7c2adf5400	7	0.895464	bac	GCF_001564455.1
ddd6490c5907a5815a21f608d1af5faf	1	0.00015	bac	GCF_014298075.1
f422b7a9bf4a87087e8a201b24c0d452	4	0.110588	bac	GCF_900478135.1
75d443dcf9811fa3671f1a66a01bb03b	1	0.166408	bac	GCA_014385085.1
f7422204d8a1c3126500547b9dd993a2	1	0.116351	bac	GCA_020555605.1
1891ff11b66d4aff9b80253ea432ef32	1	0.025553	bac	GCF_002161595.1
80ff8f5770dd1f1da0974d8e01b9d4ef	1	0.256496	bac	GCA_902791625.1
78cf988ae4255f5412682b73dddf1bb1	2	0.029557	bac	GCF_900104605.1
a99a5c91efda6ade4ee8607b3de6f6e9	1	0.155793	bac	GCF_015140235.1
2f8e8ee9b3cbf4bcc5f48fc2d35e19cd	1	0.094774	bac	GCF_900104615.1
f053ade6aec9df3aa8aa3a9f1fd93097	1	0.134802	bac	GCA_910576205.1
31549472575729a10caacc10ea7c33f0	5	0.00015	bac	GCF_900636965.1
037e223cf432285bb716bbca4bfa1e01	1	0.119282	bac	GCF_014384905.1
8432a40b8d1d5966a3fa61b8354bf062	1	0.028324	bac	GCA_900539155.1
028e3962752b445548a38c1ca4fb6195	1	0.128617	bac	GCA_902362435.1
be141b900df1d243aa00293ab076581d	1	0.091581	bac	GCF_002161175.1
f477c8bf12738dc6f6899ee872e7f95e	2	0.094041	bac	GCF_001244995.1
e0d479ebad3e6ef64ee6b95e8df5c178	1	0.014372	bac	GCF_003460505.1
2dd10248a62b1e5862c3c08618afa679	1	0.31267	bac	GCF_014384805.1
47c38a83e67da2a06b7e7c7adc33a291	1	0.013878	bac	GCA_025150425.1
85dc124b9822fb077e9061dee2c0152c	1	0.243342	bac	GCA_014385085.1
68368ce7dfd28fedddcc021ac3cec127	1	0.217237	bac	GCA_001604185.1
83852a63ba3547a0f910fb3453be9603	1	0.232928	bac	GCF_000235445.1
c64769ea23945aa60ee651f428e44e34	1	0.081031	bac	GCF_018408705.1
274ce3fd5a9f368850e918195d7f88c2	1	0.00015	bac	GCF_016900355.1
734a1b313b5ff14730582ec0bbd01522	1	0.01102	bac	GCF_001275135.1
cb17a438b2ed83d0eaf93602ef8f4132	1	0.115542	bac	GCF_003477705.1
8a1b1cef6e85274cd57a6c17bdc0613d	1	0.03595	bac	GCA_910574935.1
a772c1debb3e0d5b21c455e16ae517be	1	0.014525	bac	GCF_000160055.1
e1378332f08a3763e6ae6e847b17a799	1	0.014671	bac	GCF_900199515.1
96f22a019bd8a716dd6636c07deba9bc	3	0.003979	bac	GCF_013393365.1
dd626f4d6a0104df950bd6bcadc7be66	1	0.00015	bac	GCF_016900095.1
84b6745983e1f877a008bb43321604b5	1	0.044985	bac	GCF_000169255.2
931804675e563e724b1551e8cecc5bda	1	0.136602	bac	GCA_900315985.1
08dcf28c94af946d2c9b887f3e3f5f56	1	0.131697	bac	GCA_022009815.1
263784988d52836289be712defd785d6	4	0.099719	bac	GCF_018866245.1
38c0b086e82f5abe1b64c13ef02c1215	1	0.013959	bac	GCF_000146345.1
8ba84691ce1854ef70d9ed980d7c1625	1	0.144833	bac	GCF_900148495.1
2de393af974e8f79293c59c6c4a8f6da	1	0.443175	bac	GCA_014385095.1
f77abc9af6a7ad3e3df49d01fe73723f	1	0.00015	bac	GCA_934096295.1
1397566453982a4d621284ef7c90d9a2	1	0.014477	bac	GCF_003464165.1
00ca49d2ee5dfcd7b2a4c7ebb8a6ec4a	1	0.010084	bac	GCF_014287275.1
907f0affe8a2078d4b116d9b45ad8284	1	0.272581	bac	GCF_003481705.1
88d4c70775e80e063a9471f287d706d9	1	0.194471	bac	GCA_002841545.1
33053996e2684e8366e6124c39ccc269	4	0.028627	bac	GCF_000723465.1
e490c9fade56d51c9fca7fbb2a7ded60	1	0.204212	bac	GCA_900104565.1
d1705f76244fed9d481a72c07d94bfb0	1	0.125515	bac	GCA_944391805.1
2afc54d529811b0389a13932c9a70ae6	1	0.100023	bac	GCA_902809935.1
e6e9c6467b9e3f9c2e20432d6e2b5a9b	2	0.139213	bac	GCF_000296445.1
c95164529c17205d1b5eba74ccfb54b5	1	0.017947	bac	GCF_000262545.1
1ed38de87234cc62fec680cef1425f74	14	0.018497	bac	GCF_900106845.1
93d520be97bb9d7cac265163e5f2eef5	2	0.014847	bac	GCF_000155955.1
50e6533ecc4f1843f5531242555ae662	1	0.014249	bac	GCF_900209925.1
095bb81efe60b479361b16bce9e1dc9c	1	0.013728	bac	GCF_014384705.1
d5a9ce27c16d079223c0d3f48c4b22df	1	0.00015	bac	GCA_916988195.3
0f64eb0f2c460ccc7ebd658b3dc19ef3	1	0.014639	bac	GCA_001414325.1
1ceed0ad55fb7bb2960b75ae0702dd1b	1	0.00015	bac	GCF_000466485.1
f6c532a736ae32fd952680fed25f2e00	1	0.025808	bac	GCF_023336895.1
1c2c08574f4db9dff3372a7355271b2c	1	0.168028	bac	GCA_900315885.1
cb510fd5286ac2848d6a0e62b4224540	1	0.182869	bac	GCF_014384805.1
2e1c4b21b74ed11c46b6be2985f2ec2c	1	0.077643	bac	GCF_943193065.1
68b1415853b1ed292c5ac2ac105c7a60	6	0.00015	bac	GCA_018223365.1
0f27087f4ab37dc92466f68476f2c47c	1	0.014367	bac	GCF_000242435.1
4b0bd9f1acabf8037e792efc2c7507f0	6	0.014162	bac	GCF_009759685.1
718a2475118bd484a2f67296af577f13	9	0.00015	bac	GCF_024499055.1
ce3987f2a608631cb60ce9bdba9e0afb	1	0.161046	bac	GCF_001571775.1
65668b1af660ec08b42f861563bf3895	1	0.221915	bac	GCA_014385025.1
e7d50a17c2e1784f32bfb1007e957955	1	0.028905	bac	GCF_022809355.1
b9b22e2cb74156ef908a18ae5c98b913	1	0.0019	bac	GCA_001411745.2
8a0a84995751d23a52dbbac3f9cbad80	1	0.135134	bac	GCA_002841545.1
4f17c6758a51ab194aef089e1e3e1767	1	0.014999	bac	GCF_001406815.1
f90a722fddb8356d1495889bd36313a6	1	0.008665	bac	GCF_001404655.1
76903c7d4f9086f98a6d334f6f8f2d77	1	0.128217	bac	GCA_910588555.1
695d439e50f8c347c933529a79cdfb58	1	0.245585	bac	GCF_001262605.1
1ba6ea80a494fd0edebda23c34da3810	1	0.014368	bac	GCF_001404655.1
1c56e0439e9fba2766886100ee94d30e	6	0.030045	bac	GCF_024168045.1
1f1694b0c3286f33d720e111795982ab	1	0.014229	bac	GCF_000025985.1
2592952e2e9f6feac7fcb06c99b70c2f	3	0.152716	bac	GCF_016902445.1
74effd5a210e7b406e5cac577928c623	1	0.134584	bac	GCF_900176335.1
21f043fee5f7a162f8db10b08df45e9f	1	0.24539	bac	GCF_022558445.1
37c2b87bbcbd1002dbc8451be133c486	1	0.307804	bac	GCF_002160895.1
efc74b8aed5967c0eab23faaa8a1c92e	1	0.00015	bac	GCF_000146345.1
3f970735e393f92a506db69a7213d13a	1	0.225576	bac	GCA_023421955.1
38805f0b9f5a3c5ab8062f7d0abfd3bc	1	0.090573	bac	GCF_016901775.1
131eeb60945eb59c193d02cef12a8a12	1	0.00015	bac	GCF_001487145.1
31883a4936944158c9cc0218737a260b	1	0.00015	bac	GCA_025150425.1
021cc6542df8ba95d5e14b7c182c4c74	1	0.00015	bac	GCF_001404335.1
39a75900f8c2edfadab46eb3ea1b56c6	1	0.590985	bac	GCA_022706785.1
467d5a83962a6eba3c68bca2a032073d	1	0.014652	bac	GCF_000187895.1
81327cbc9ba34fd665fe3f35a94976d1	1	0.00015	bac	GCF_014333425.1
c2201a527e3dc8add447e73d2d504956	1	0.014322	bac	GCF_009696065.1
65d021ecc0c5376a2f508f6229ca7648	1	0.497911	bac	GCA_910577815.1
32606635a88e390c880a1d49ab65f268	1	0.366658	bac	GCF_014384805.1
594b3d880e4914c29f20e085b20b9cff	1	0.00015	bac	GCF_014297355.1
b7fb5ef2cb7c2170cf98ee8ea6c7d8dd	6	0.014123	bac	GCF_009759685.1
f5041b81cd6a1efe99e618fe605c1168	1	0.035174	bac	GCF_002160765.1
fc036d279d14168e434cd4bd6bc2e043	1	0.141209	bac	GCF_020709055.1
ec583e64f35c81d6c751af6d1a042f0d	1	0.131261	bac	GCA_015055625.1
1aa7a2ca7d2d9e70356f16669986896a	3	0.109656	bac	GCA_022009755.1
6e8380fff4635b2cb8af210d2e18e3d5	1	0.014495	bac	GCF_015557635.1
6845447bae997533c18fa2244b468b7a	1	0.00015	bac	GCF_002160515.1
83e0885cd83a057bc8690ebdd9326b37	6	0.499371	bac	GCF_018141445.1
ce1fe225b339277c4e93586503d8cb52	1	0.115645	bac	GCA_910583925.1
1f25a39f3352b5e38d41ef17357e749d	1	0.064753	bac	GCF_000156655.1
d51f503e604fcb04f82441c7afbd6016	1	0.116167	bac	GCA_016899975.1
ae1efcb1bebeb5198eb70424911ddbb6	1	0.00015	bac	GCA_000613465.1
ea5999df840cdd566948d944d3e59b67	1	0.188154	bac	GCF_002159845.1
6b9f9ac9f360eff207513c462519eba0	1	0.135132	bac	GCA_018223385.1
3715a6e98492d7d40714646ab5df8ca5	1	0.014711	bac	GCF_003471165.1
e66756a0b28ebd25b57435d8a84aa8c7	1	0.108472	bac	GCF_000762405.1
9b76d539d0e2dc10d7d4e79f881d9e26	6	0.000154	bac	GCF_013394305.1
50f9fc95a191ddd789b717b8d69dcbad	1	0.134616	bac	GCF_021531975.1
8225eaf49c0039e0ca0d7fa6b3bd06fa	1	0.029283	bac	GCA_022009815.1
91db88a951e2385017d25a9deb15062e	1	0.00015	bac	GCF_014287895.1
ba1b18c5e45020ca78446c3934686a12	6	0.607951	bac	GCF_014218335.1
d8cb0312c4a2704984f12b45eb762917	1	0.449448	bac	GCA_014385095.1
3596fafb3c37663826f72e2fe047c593	1	0.36245	bac	GCF_014384805.1
c5f3b79113b3431a676fbc6e8ac4161f	5	0.111392	bac	GCF_012317185.1
6405ac7f798b26a06b00b33968093bf5	1	0.004995	bac	GCF_900209925.1
a35a283a4a5deb1e76e8b5dcbd684e68	1	0.00015	bac	GCF_902364025.1
c84977be8aa67e59f1cfa616a8562b34	1	0.00015	bac	GCF_003094615.1
d594007d328a4ef086992e6c63d7a292	1	0.043761	bac	GCF_020709055.1
dabcc5848c23674a35165edcf3b894fa	4	0.00015	bac	GCF_900187285.1
8f867f2cd9d506109a78d6de1debef23	1	0.120769	bac	GCF_900167205.1
d7b2eed75803174199eb78e6027f221c	1	0.129468	bac	GCA_000701945.1
e26723fbf833f6458770b83fe5c8036e	1	0.268383	bac	GCF_015140235.1
308f4687f9cb9cbf4836592b7bc1f1c5	3	0.476703	bac	GCA_900199405.1
0980d69638d0ed9be8d424bcbd9793dc	1	0.014368	bac	GCA_003460745.1
2444f8f7365c537ac1c018eaf9048e7c	1	0.00015	bac	GCF_009696065.1
04efec7e90003b1596f35436e68b53b7	1	0.046661	bac	GCF_023347275.1
302325b3f7a7f31eb965246d89f95261	3	0.00015	bac	GCF_018326305.1
ae26d4e3442e93cfc9c8307089048483	2	0.107181	bac	GCA_904424815.1
ba2b59b74fc602b203d8aad832bda9b9	1	0.015837	bac	GCF_000327285.1
f689b4bba6574eb5f10db3057903f923	1	0.608944	bac	GCA_900114405.1
ff4bb8935cc339af9b89b17cd0def8aa	1	0.46001	bac	GCA_023458035.1
bd29b53b7b62a59999c1d37ac581bd27	1	0.004057	bac	GCA_902362435.1
b25e167c31e2fac2fa1024ff38541df6	1	0.216074	bac	GCF_003268275.1
0235f4d89cf03aec8ccdb2a5ffb15646	1	0.111841	bac	GCF_018917935.1
4737d16a4cf88ef0e996a0022b600392	1	0.110204	bac	GCA_910583925.1
0ca521db7c930068d386d6d065e9bf27	1	0.106939	bac	GCF_001571775.1
04038acfeb18a5f0c367988ee8c6633f	1	0.249111	bac	GCA_900045905.1
8261bc93ab44f7223ef0890b5b4ad708	2	0.109071	bac	GCF_004768785.1
f02d004e5afc007ab333833677b0ccdb	1	0.145242	bac	GCA_021202555.1
fa9915235df602f9b33a55f9fdb0cf85	3	0.225934	bac	GCA_017569285.1
2447372a0b9ee0cdd6e10acefcea1a00	1	0.098218	bac	GCA_900551245.1
89b0f5ee54693aeaf0a042aba93e035c	1	0.014278	bac	GCF_000381365.1
d1aebfd2eb1ab82cc4ab622aab56297b	5	0.031837	bac	GCF_000585335.1
db254a621c28b727eb8e5477b8c45360	1	0.00015	bac	GCF_000420465.1
650b675db57254fdb99c05b5d2ce8e1a	3	0.04605	bac	GCF_014384795.1
64790188e629d2533011065b454ae284	1	0.097893	bac	GCA_002841545.1
5cd9a0acd2607436e667a949e2634ade	1	0.02904	bac	GCA_004134995.1
6ba82555494f23b98449fbee1aa079f2	3	0.227833	bac	GCA_900184925.1
e962d22d6818d2964bb5d8a65f082d92	1	0.114684	bac	GCA_025150425.1
ed2c3a46d3481ea1f0d04b4a748107a9	1	0.263424	bac	GCA_000285855.2
a434c560da1c172cca5146a076bc03c3	1	0.210646	bac	GCA_002500135.1
6b8c6aca9c397b2a6758c1d8807a0461	1	0.064329	bac	GCF_004340975.1
3b420878ae88bb8e98036d9d5355563e	1	0.013843	bac	GCA_025150425.1
42d0fe0faa65739030e8eb3862ea04ea	1	0.141492	bac	GCA_910583925.1
e3bed596779e76a5b442c680fffc32c1	1	0.00015	bac	GCA_025149465.1
3258f09cf3ff4e69071b96b8ca793dac	3	0.175075	bac	GCF_014384795.1
7a37d7b0d27bc1f3fe715a1267de0793	3	0.15346	bac	GCA_900199405.1
59201abf396f166057d4d488c783ae56	1	0.594906	bac	GCA_900114405.1
18960ed300e5ab058c1f89c1ebd5a8a1	1	0.135062	bac	GCA_910574475.1
63e7934cef0070993f0499ba4d45c62a	2	0.00015	bac	GCA_902363205.1
8c0cb06486c387b31e733d66c6b6a684	1	0.128171	bac	GCF_900104635.1
208eac3358699fe100fd354e06e328f9	1	0.014175	bac	GCF_000805455.1
